obj_id,species,speciesMatched,trait_name,value
Tedersoo_Smith_2013_142,Tomentella,Tomentella sp.,em_expl,C
Tedersoo_Smith_2013_143,Tomentellopsis,Tomentellopsis sp.,em_expl,MD
Tedersoo_Smith_2013_144,Tremellodendron,Tremellodendron sp.,em_expl,SD
Tedersoo_Smith_2013_145,Tretomyces,Tretomyces sp.,em_expl,SD
Tedersoo_Smith_2013_146,Tricholoma,Tricholoma sp.,em_expl,MD
Tedersoo_Smith_2013_147,Trichophaea,Trichophaea sp.,em_expl,SD
Tedersoo_Smith_2013_148,Truncocolumella,Truncocolumella sp.,em_expl,MD
Tedersoo_Smith_2013_149,Tuber,Tuber sp.,em_expl,SD 
Tedersoo_Smith_2013_150,Tulasnella,Tulasnella sp.,em_expl,C
Tedersoo_Smith_2013_151,Turbinellus,Gomphus sp.,em_expl,MD
Tedersoo_Smith_2013_152,Tylopilus,Tylopilus sp.,em_expl,LD
Tedersoo_Smith_2013_153,Tylospora,Tylospora sp.,em_expl,SD
Tedersoo_Smith_2013_154,Underwoodia,Underwoodia sp.,em_expl,C
Tedersoo_Smith_2013_155,Unicava,Unicava sp.,em_expl,C
Tedersoo_Smith_2013_156,Wakefieldia,Anaphysmene sp.,em_expl,SD
Tedersoo_Smith_2013_157,Wilcoxina,Wilcoxina sp.,em_expl,SD
Tedersoo_Smith_2013_158,Xanthoconium,Xanthoconium sp.,em_expl,LD
Tedersoo_Smith_2013_159,Xenasmatella,Xenasmatella sp.,em_expl,LD 
Tedersoo_Smith_2013_160,Xerocomellus,Xerocomellus sp.,em_expl,LD
Tedersoo_Smith_2013_161,Xerocomus,Xerocomus sp.,em_expl,LD
Tedersoo_Smith_2013_162,Zelleromyces,Zelleromyces sp.,em_expl,C
Tedersoo_Smith_2013_3,Albatrellus,Albatrellus sp.,em_text,Smooth
Tedersoo_Smith_2013_8,Amphinema,Amphinema sp.,em_text,Fringe
Tedersoo_Smith_2013_15,Austrogautieria,Austrogautieria sp.,em_text,Mat
Tedersoo_Smith_2013_18,Bankera,Bankera sp.,em_text,Mat
Tedersoo_Smith_2013_21,Boletopsis,Boletopsis sp.,em_text,Mat
Tedersoo_Smith_2013_24,Byssoporia,Byssoporia sp.,em_text,Smooth
Tedersoo_Smith_2013_27,Cantharellus,Cantharellus sp.,em_text,Smooth
Tedersoo_Smith_2013_28,Castoreum,Castoreum sp.,em_text,Mat
Tedersoo_Smith_2013_29,Catathelasma,Catathelasma sp.,em_text,Mat
Tedersoo_Smith_2013_35,Chondrogaster,Chondrogaster sp.,em_text,Mat
Tedersoo_Smith_2013_38,Clavariadelphus,Clavariadelphus sp.,em_text,Mat
Tedersoo_Smith_2013_42,Cortinarius,Cortinarius sp.,em_text,Fringe
Tedersoo_Smith_2013_45,Dermocybe,Cortinarius sp.,em_text,Fringe
Tedersoo_Smith_2013_51,Entoloma,Entoloma sp.,em_text,Smooth
Tedersoo_Smith_2013_56,Gautieria,Gautieria sp.,em_text,Mat
Tedersoo_Smith_2013_62,Gomphidius,Gomphidius sp.,em_text,Smooth
Tedersoo_Smith_2013_63,Gomphus,Gomphus sp.,em_text,Mat
Tedersoo_Smith_2013_64,Gummiglobus,Gummiglobus sp.,em_text,Mat
Tedersoo_Smith_2013_74,Hydnellum,Hydnellum sp.,em_text,Mat
Tedersoo_Smith_2013_79,Hydnum,Hydnum sp.,em_text,Smooth
Tedersoo_Smith_2013_82,Hysterangium,Hysterangium sp.,em_text,Mat
Tedersoo_Smith_2013_89,Leucogaster,Leucogaster sp.,em_text,Smooth
Tedersoo_Smith_2013_90,Leucophleps,Leucophleps sp.,em_text,Smooth
Tedersoo_Smith_2013_91,Lyophyllum,Lyophyllum sp.,em_text,Fringe
Tedersoo_Smith_2013_97,Mesophellia,Mesophellia sp.,em_text,Mat
Tedersoo_Smith_2013_99,Nothocastoreum,Nothocastoreum sp.,em_text,Mat
Tedersoo_Smith_2013_105,Phellodon,Phellodon sp.,em_text,Mat
Tedersoo_Smith_2013_110,Polyporoletus,Polyporoletus sp.,em_text,Smooth
Tedersoo_Smith_2013_112,Protoglossum,Protoglossum sp.,em_text,Fringe
Tedersoo_Smith_2013_116,Pseudotomentella,Pseudotomentella sp.,em_text,Smooth
Tedersoo_Smith_2013_120,Ramaria,Ramaria sp.,em_text,Mat
Tedersoo_Smith_2013_126,Sarcodon,Sarcodon sp.,em_text,Mat
Tedersoo_Smith_2013_133,Sistotrema,Sistotrema sp.,em_text,Fringe
Tedersoo_Smith_2013_136,Stephanopus,Stephanopus sp.,em_text,Fringe
Tedersoo_Smith_2013_143,Tomentellopsis,Tomentellopsis sp.,em_text,Smooth
Tedersoo_Smith_2013_146,Tricholoma,Tricholoma sp.,em_text,Fringe
Tedersoo_Smith_2013_148,Truncocolumella,Truncocolumella sp.,em_text,Smooth
Tedersoo_Smith_2013_151,Turbinellus,Gomphus sp.,em_text,Mat
Bassler_etal_2015_1,Agaricus_arvensis,Agaricus arvensis,spore_width,5
Bassler_etal_2015_2,Agaricus_augustus,Agaricus augustus,spore_width,5.5
Bassler_etal_2015_3,Agaricus_bisporus,Amanita excelsa,spore_width,4.8
Bassler_etal_2015_4,Agaricus_bitorquis,Agaricus bitorquis,spore_width,4.9
Bassler_etal_2015_5,Agaricus_campestris,Agaricus campestris,spore_width,5.3
Bassler_etal_2015_6,Agaricus_essettei,Agaricus sylvicola,spore_width,4.5
Bassler_etal_2015_7,Agaricus_langei,Agaricus langei,spore_width,5
Bassler_etal_2015_8,Agaricus_silvicola,Boletus reticulatus,spore_width,3.5
Bassler_etal_2015_9,Agaricus_sylvaticus,Agaricus sylvaticus,spore_width,3.8
Bassler_etal_2015_10,Agaricus_xanthodermus,Agaricus xanthodermus,spore_width,4.5
Bassler_etal_2015_11,Agaricus_cylindrica,Amanita gemmata,spore_width,5.8
Bassler_etal_2015_12,Agaricus_erebia,Amanita strobiliformis,spore_width,6.8
Bassler_etal_2015_13,Agaricus_praecox,Agrocybe praecox,spore_width,6
Bassler_etal_2015_14,Amanita_battarrae,Amanita battarrae,spore_width,11.7
Bassler_etal_2015_15,Amanita_citrina,Amanita citrina,spore_width,8
Bassler_etal_2015_16,Amanita_crocea,Amanita crocea,spore_width,9.8
Bassler_etal_2015_17,Amanita_excelsa,Amanita excelsa,spore_width,7
Bassler_etal_2015_18,Amanita_fulva,Amanita fulva,spore_width,10.5
Bassler_etal_2015_19,Amanita_gemmata,Chlorophyllum rhacodes,spore_width,7.5
Bassler_etal_2015_20,Amanita_muscaria,Amanita muscaria,spore_width,6.5
Bassler_etal_2015_21,Amanita_pachyvolvata,Amanita pachyvolvata,spore_width,11.3
Bassler_etal_2015_22,Amanita_pantherina,Amanita pantherina,spore_width,8
Bassler_etal_2015_23,Amanita_phalloides,Amanita phalloides,spore_width,6.8
Bassler_etal_2015_24,Amanita_rubescens,Amanita rubescens,spore_width,6.5
Bassler_etal_2015_25,Amanita_strobiliformis,Clitocybe ditopus,spore_width,7.8
Bassler_etal_2015_26,Amanita_submembranacea,Amanita submembranacea,spore_width,12
Bassler_etal_2015_27,Amanita_vaginata,Amanita vaginata,spore_width,9.2
Bassler_etal_2015_28,Amanita_virosa,Amanita virosa,spore_width,7.5
Bassler_etal_2015_29,Ampulloclitocybe_clavipes,Ampulloclitocybe clavipes,spore_width,4.5
Bassler_etal_2015_30,Armillaria_borealis,Armillaria borealis,spore_width,5
Bassler_etal_2015_31,Armillaria_mellea,Armillaria mellea,spore_width,5.5
Bassler_etal_2015_32,Armillaria_ostoyae,Armillaria ostoyae,spore_width,5.5
Bassler_etal_2015_33,Arrhenia_acerosa,Arrhenia acerosa,spore_width,5.3
Bassler_etal_2015_34,Arrhenia_auriscalpium,Arrhenia auriscalpium,spore_width,5.3
Bassler_etal_2015_35,Arrhenia_gerardiana,Arrhenia gerardiana,spore_width,4.3
Bassler_etal_2015_36,Arrhenia_rickenii,Arrhenia rickenii,spore_width,4.5
Bassler_etal_2015_37,Baeospora_myosura,Baeospora myosura,spore_width,1.8
Bassler_etal_2015_38,Baeospora_myriadophylla,Baeospora myriadophylla,spore_width,2.5
Bassler_etal_2015_39,Boletus_reticulatus,Boletus reticulatus,spore_width,8
Bassler_etal_2015_40,Boletus_titubans,Boletus titubans,spore_width,7.3
Bassler_etal_2015_41,Calocybe_gambosa,Calocybe gambosa,spore_width,2.8
Bassler_etal_2015_42,Cantharellula_umbonata,Cantharellula umbonata,spore_width,3.5
Bassler_etal_2015_43,Catathelasma_imperiale,Catathelasma imperiale,spore_width,5.8
Bassler_etal_2015_44,Chlorophyllum_olivieri,Chlorophyllum olivieri,spore_width,6.3
Bassler_etal_2015_45,Chlorophyllum_rhacodes,Chlorophyllum rhacodes,spore_width,6.8
Bassler_etal_2015_46,Chroogomphus_rutilus,Chroogomphus rutilus,spore_width,6.3
Bassler_etal_2015_47,Clitocybe_candicans,Leucocybe candicans,spore_width,3
Bassler_etal_2015_48,Clitocybe_ditopus,Coprinus domesticus,spore_width,2.5
Bassler_etal_2015_49,Clitocybe_foetens,Clitocybe foetens,spore_width,4
Bassler_etal_2015_50,Clitocybe_fragrans,Clitocybe fragrans,spore_width,4.3
Bassler_etal_2015_51,Clitocybe_inornata,Atractosporocybe inornata,spore_width,3.5
Bassler_etal_2015_52,Clitocybe_metachroa,Clitocybe metachroa,spore_width,4.3
Bassler_etal_2015_53,Clitocybe_nebularis,Clitocybe nebularis,spore_width,3.8
Bassler_etal_2015_54,Clitocybe_odora,Clitocybe odora,spore_width,4.8
Bassler_etal_2015_55,Clitocybe_phyllophila,Clitocybe phyllophila,spore_width,3.5
Bassler_etal_2015_56,Clitocybe_prunulus,Clitocybe prunulus,spore_width,5
Bassler_etal_2015_57,Clitocybe_rivulosa,Clitocybe rivulosa,spore_width,3.5
Bassler_etal_2015_58,Clitocybe_sinopica,Bonomyces sinopicus,spore_width,5.5
Bassler_etal_2015_59,Clitocybe_vibecina,Clitocybe vibecina,spore_width,4
Bassler_etal_2015_60,Collybia_cookei,Collybia cookei,spore_width,3.3
Bassler_etal_2015_61,Collybia_tuberosa,Collybia tuberosa,spore_width,3
Bassler_etal_2015_62,Conocybe_albipes,Conocybe apala,spore_width,8.5
Bassler_etal_2015_63,Conocybe_aurea,Conocybe aurea,spore_width,6.5
Bassler_etal_2015_64,Conocybe_brunnea,Conocybe brunnea,spore_width,4.3
Bassler_etal_2015_65,Conocybe_fuscimarginata,Conocybe fuscimarginata,spore_width,6.8
Bassler_etal_2015_66,Conocybe_macrocephala,Conocybe macrocephala,spore_width,5.3
Bassler_etal_2015_67,Conocybe_macrospora,Conocybe macrospora,spore_width,9.3
Bassler_etal_2015_68,Conocybe_moseri,Conocybe moseri,spore_width,6
Bassler_etal_2015_69,Conocybe_pilosella,Conocybe pilosella,spore_width,4.3
Bassler_etal_2015_70,Conocybe_pubescens,Conocybe subpubescens,spore_width,9.3
Bassler_etal_2015_71,Conocybe_rickeniana,Conocybe rickeniana,spore_width,4.8
Bassler_etal_2015_72,Conocybe_semiglobata,Conocybe semiglobata,spore_width,7.3
Bassler_etal_2015_73,Conocybe_subovalis,Conocybe subovalis,spore_width,7
Bassler_etal_2015_74,Conocybe_subpubescens,Conocybe pubescens,spore_width,7
Bassler_etal_2015_75,Coprinus_angulatus,Coprinellus angulatus,spore_width,6.3
Bassler_etal_2015_76,Coprinus_atramentaria,Coprinus atramentaria,spore_width,5.5
Bassler_etal_2015_77,Coprinus_bisporus,Coprinellus bisporus,spore_width,5.7
Bassler_etal_2015_78,Coprinus_cinerea,Coprinus martinii,spore_width,7
Bassler_etal_2015_79,Coprinus_comatus,Coprinus comatus,spore_width,7.3
Bassler_etal_2015_80,Coprinus_cordisporus,Coprinopsis cordispora,spore_width,7.2
Bassler_etal_2015_81,Coprinus_disseminatus,Coprinellus disseminatus,spore_width,5.1
Bassler_etal_2015_82,Coprinus_domesticus,Coprinus domesticus,spore_width,4.6
Bassler_etal_2015_83,Coprinus_echinospora,Coprinus echinospora,spore_width,7
Bassler_etal_2015_84,Coprinus_flocculosus,Coprinellus flocculosus,spore_width,8.3
Bassler_etal_2015_85,Coprinus_heterothrix,Coprinellus heterothrix,spore_width,5.5
Bassler_etal_2015_86,Coprinus_impatiens,Coprinellus impatiens,spore_width,6.8
Bassler_etal_2015_87,Coprinus_laanii,Coprinopsis laanii,spore_width,5.5
Bassler_etal_2015_88,Coprinus_lagopus,Coprinopsis lagopus,spore_width,7.3
Bassler_etal_2015_89,Coprinus_macrocephala,Coprinus macrocephala,spore_width,9
Bassler_etal_2015_90,Coprinus_marculentus,Coprinellus marculentus,spore_width,7.2
Bassler_etal_2015_91,Coprinus_martinii,Coprinus martinii,spore_width,8
Bassler_etal_2015_92,Coprinus_micaceus,Coprinellus micaceus,spore_width,5.1
Bassler_etal_2015_93,Coprinus_nivea,Coprinus nivea,spore_width,10.8
Bassler_etal_2015_94,Coprinus_picacea,Coprinus picacea,spore_width,11.3
Bassler_etal_2015_95,Coprinus_radiata,Cortinarius caerulescens,spore_width,8
Bassler_etal_2015_96,Coprinus_semitalis,Coprinopsis semitalis,spore_width,6.2
Bassler_etal_2015_97,Coprinus_stercorea,Cortinarius calochrous,spore_width,4
Bassler_etal_2015_98,Coprinus_tigrinella,Cortinarius croceus,spore_width,6
Bassler_etal_2015_99,Coprinus_xanthothrix,Coprinellus xanthothrix,spore_width,5.3
Bassler_etal_2015_100,Cortinarius_acutus,Cortinarius acutus,spore_width,5
Bassler_etal_2015_101,Cortinarius_albonigrellus,Cortinarius albonigrellus,spore_width,4.5
Bassler_etal_2015_102,Cortinarius_alborufescens,Cortinarius alborufescens,spore_width,4.3
Bassler_etal_2015_103,Cortinarius_albovariegatus,Cortinarius albovariegatus,spore_width,5.3
Bassler_etal_2015_104,Cortinarius_alboviolaceus,Cortinarius alboviolaceus,spore_width,6.3
Bassler_etal_2015_105,Cortinarius_alcalinophilus,Cortinarius alcalinophilus,spore_width,6
Bassler_etal_2015_106,Cortinarius_alnetorum,Cortinarius alnetorum,spore_width,5.3
Bassler_etal_2015_107,Cortinarius_alpinus,Cortinarius alpinus,spore_width,7.8
Bassler_etal_2015_108,Cortinarius_anglesianus,Cortinarius fasciatus,spore_width,5
Bassler_etal_2015_109,Cortinarius_anomalus,Cortinarius anomalus,spore_width,6.5
Bassler_etal_2015_110,Cortinarius_anthracinus,Cortinarius anthracinus,spore_width,5.5
Bassler_etal_2015_111,Cortinarius_argutus,Cortinarius argutus,spore_width,5.8
Bassler_etal_2015_112,Cortinarius_armeniacus,Cortinarius armeniacus,spore_width,5.3
Bassler_etal_2015_113,Cortinarius_armillatus,Cortinarius armillatus,spore_width,6.5
Bassler_etal_2015_114,Cortinarius_balteatus,Cortinarius balteatus,spore_width,5.8
Bassler_etal_2015_115,Cortinarius_bataillei,Cortinarius bataillei,spore_width,5
Bassler_etal_2015_116,Cortinarius_betulinus,Cortinarius betulinus,spore_width,7.5
Bassler_etal_2015_117,Cortinarius_biformis,Cortinarius biformis,spore_width,4.8
Bassler_etal_2015_118,Cortinarius_bivelus,Cortinarius bivelus,spore_width,5.8
Bassler_etal_2015_119,Cortinarius_bolaris,Cortinarius bolaris,spore_width,5.3
Bassler_etal_2015_120,Cortinarius_brunneus,Cortinarius brunneus,spore_width,6.5
Bassler_etal_2015_121,Cortinarius_bulliardii,Cortinarius bulliardii,spore_width,5.8
Bassler_etal_2015_122,Cortinarius_caerulescens,Cortinarius rufoolivaceus,spore_width,5.3
Bassler_etal_2015_123,Cortinarius_calochrous,Cortinarius variecolor,spore_width,5.5
Bassler_etal_2015_124,Cortinarius_camphoratus,Cortinarius camphoratus,spore_width,6.3
Bassler_etal_2015_125,Cortinarius_casimiri,Cortinarius casimiri,spore_width,6.5
Bassler_etal_2015_126,Cortinarius_cinnabarinus,Cortinarius cinnabarinus,spore_width,5
Bassler_etal_2015_127,Cortinarius_cinnamomeoluteus,Cortinarius cinnamomeoluteus,spore_width,5.8
Bassler_etal_2015_128,Cortinarius_cinnamomeus,Cortinarius cinnamomeus,spore_width,4.5
Bassler_etal_2015_129,Cortinarius_cinnamoviolaceus,Cortinarius cinnamoviolaceus,spore_width,4.5
Bassler_etal_2015_130,Cortinarius_claricolor,Cortinarius claricolor,spore_width,4.3
Bassler_etal_2015_131,Cortinarius_cotoneus,Cortinarius cotoneus,spore_width,7.8
Bassler_etal_2015_132,Cortinarius_crassus,Cortinarius variicolor,spore_width,4
Bassler_etal_2015_133,Cortinarius_croceus,Cortinarius croceus,spore_width,4.8
Bassler_etal_2015_134,Cortinarius_cumatilis,Cortinarius cumatilis,spore_width,5.5
Bassler_etal_2015_135,Cortinarius_cyanites,Cortinarius cyanites,spore_width,6
Bassler_etal_2015_136,Cortinarius_decipiens,Cortinarius decipiens,spore_width,5.5
Bassler_etal_2015_137,Cortinarius_delibutus,Cortinarius delibutus,spore_width,7
Bassler_etal_2015_138,Cortinarius_depressus,Cortinarius depressus,spore_width,3.8
Bassler_etal_2015_139,Cortinarius_dionysae,Cortinarius dionysae,spore_width,5.5
Bassler_etal_2015_140,Cortinarius_elatior,Cortinarius elatior,spore_width,7.8
Bassler_etal_2015_141,Cortinarius_elegantior,Cortinarius elegantior,spore_width,8.3
Bassler_etal_2015_142,Cortinarius_elegantissimus,Cortinarius elegantissimus,spore_width,8.8
Bassler_etal_2015_143,Cortinarius_evernius,Cortinarius evernius,spore_width,6
Bassler_etal_2015_144,Cortinarius_fasciatus,Cortinarius fasciatus,spore_width,5.8
Bassler_etal_2015_145,Cortinarius_flexipes,Cortinarius flexipes,spore_width,5.5
Bassler_etal_2015_146,Cortinarius_flos-paludis,Cortinarius flos-paludis,spore_width,5.5
Bassler_etal_2015_147,Cortinarius_fulvescens,Cortinarius fulvescens,spore_width,5
Bassler_etal_2015_148,Cortinarius_galeobdolon,Cortinarius galeobdolon,spore_width,4.3
Bassler_etal_2015_149,Cortinarius_gentilis,Cortinarius gentilis,spore_width,6.5
Bassler_etal_2015_150,Cortinarius_glandicolor,Cortinarius brunneus,spore_width,6.3
Bassler_etal_2015_151,Cortinarius_glaucopus,Cortinarius glaucopus,spore_width,5
Bassler_etal_2015_152,Cortinarius_helobius,Cortinarius helobius,spore_width,4.5
Bassler_etal_2015_153,Cortinarius_hinnuleus,Cortinarius hinnuleus,spore_width,5.8
Bassler_etal_2015_154,Cortinarius_huronensis,Cortinarius chrysolitus,spore_width,5.3
Bassler_etal_2015_155,Cortinarius_illuminus,Cortinarius illuminus,spore_width,5.8
Bassler_etal_2015_156,Cortinarius_infractus,Cortinarius infractus,spore_width,6
Bassler_etal_2015_157,Cortinarius_inops,Cortinarius inops,spore_width,5.8
Bassler_etal_2015_158,Cortinarius_ionophyllus,Cortinarius ionophyllus,spore_width,6.8
Bassler_etal_2015_159,Cortinarius_laniger,Cortinarius laniger,spore_width,6.3
Bassler_etal_2015_160,Cortinarius_largus,Cortinarius patibilis,spore_width,6
Bassler_etal_2015_161,Cortinarius_limonius,Cortinarius limonius,spore_width,6.3
Bassler_etal_2015_162,Cortinarius_malachius,Cortinarius malachius,spore_width,6.5
Bassler_etal_2015_163,Cortinarius_malicorius,Cortinarius malicorius,spore_width,4
Bassler_etal_2015_164,Cortinarius_mucosus,Cortinarius mucosus,spore_width,6.3
Bassler_etal_2015_165,Cortinarius_multiformis,Cortinarius multiformis,spore_width,5.3
Bassler_etal_2015_166,Cortinarius_mussivus,Cortinarius mussivus,spore_width,7
Bassler_etal_2015_167,Cortinarius_nanceiensis,Cortinarius nanceiensis,spore_width,6.5
Bassler_etal_2015_168,Cortinarius_obtusus,Cortinarius obtusus,spore_width,4.8
Bassler_etal_2015_169,Cortinarius_odorifer,Cortinarius odorifer,spore_width,7
Bassler_etal_2015_170,Cortinarius_olidus,Cortinarius olidus,spore_width,6
Bassler_etal_2015_171,Cortinarius_orellanus,Cortinarius orellanus,spore_width,6.3
Bassler_etal_2015_172,Cortinarius_oreobius,Cortinarius oreobius,spore_width,6
Bassler_etal_2015_173,Cortinarius_papulosus,Cortinarius papulosus,spore_width,5
Bassler_etal_2015_174,Cortinarius_percomis,Cortinarius percomis,spore_width,6.5
Bassler_etal_2015_175,Cortinarius_phoeniceus,Cortinarius purpureus,spore_width,6.8
Bassler_etal_2015_176,Cortinarius_pluvius,Cortinarius pluvius,spore_width,4.8
Bassler_etal_2015_177,Cortinarius_porphyropus,Cortinarius porphyropus,spore_width,5.5
Bassler_etal_2015_178,Cortinarius_praestans,Cortinarius praestans,spore_width,9
Bassler_etal_2015_179,Cortinarius_purpurascens,Cortinarius purpurascens,spore_width,5.5
Bassler_etal_2015_180,Cortinarius_renidens,Cortinarius renidens,spore_width,5.3
Bassler_etal_2015_181,Cortinarius_rubellus,Cortinarius rubellus,spore_width,7.5
Bassler_etal_2015_182,Cortinarius_rubicundulus,Cortinarius rubicundulus,spore_width,4.3
Bassler_etal_2015_183,Cortinarius_rufoolivaceus,Cortinarius rufoolivaceus,spore_width,7
Bassler_etal_2015_184,Cortinarius_saginus,Cortinarius saginus,spore_width,5.5
Bassler_etal_2015_185,Cortinarius_salor,Cortinarius salor,spore_width,7.3
Bassler_etal_2015_186,Cortinarius_sanguineus,Cortinarius sanguineus,spore_width,5.3
Bassler_etal_2015_187,Cortinarius_saniosus,Cortinarius saniosus,spore_width,5.8
Bassler_etal_2015_188,Cortinarius_scaurus,Cortinarius scaurus,spore_width,6.5
Bassler_etal_2015_189,Cortinarius_scutulatus,Cortinarius scutulatus,spore_width,5.7
Bassler_etal_2015_190,Cortinarius_semisanguineus,Cortinarius semisanguineus,spore_width,4.3
Bassler_etal_2015_191,Cortinarius_sodagnitus,Cortinarius sodagnitus,spore_width,5.5
Bassler_etal_2015_192,Cortinarius_solis-occasus,Cortinarius solis-occasus,spore_width,6.8
Bassler_etal_2015_193,Cortinarius_sommerfeltii,Cortinarius sommerfeltii,spore_width,4.5
Bassler_etal_2015_194,Cortinarius_spilomeus,Cortinarius spilomeus,spore_width,6
Bassler_etal_2015_195,Cortinarius_splendens,Cortinarius splendens,spore_width,5.8
Bassler_etal_2015_196,Cortinarius_stillatitius,Cortinarius stillatitius,spore_width,8
Bassler_etal_2015_197,Cortinarius_subporphyropus,Cortinarius subporphyropus,spore_width,6.3
Bassler_etal_2015_198,Cortinarius_subtortus,Cortinarius subtortus,spore_width,6
Bassler_etal_2015_199,Cortinarius_tortuosus,Cortinarius tortuosus,spore_width,5.5
Bassler_etal_2015_200,Cortinarius_torvus,Cortinarius torvus,spore_width,6.5
Bassler_etal_2015_201,Cortinarius_traganus,Cortinarius traganus,spore_width,5.5
Bassler_etal_2015_202,Cortinarius_transiens,Cortinarius transiens,spore_width,7.3
Bassler_etal_2015_203,Cortinarius_triumphans,Cortinarius triumphans,spore_width,6.5
Bassler_etal_2015_204,Cortinarius_trivialis,Cortinarius trivialis,spore_width,6.8
Bassler_etal_2015_205,Cortinarius_uliginosus,Cortinarius uliginosus,spore_width,5.8
Bassler_etal_2015_206,Cortinarius_umbrinolens,Cortinarius umbrinolens,spore_width,5.3
Bassler_etal_2015_207,Cortinarius_variecolor,Cortinarius variecolor,spore_width,6
Bassler_etal_2015_208,Cortinarius_varius,Cortinarius varius,spore_width,6
Bassler_etal_2015_209,Cortinarius_venetus,Cortinarius venetus,spore_width,5.8
Bassler_etal_2015_210,Cortinarius_violaceus,Cortinarius violaceus,spore_width,7.8
Bassler_etal_2015_211,Cystoderma_ambrosii,Cystodermella ambrosii,spore_width,2.5
Bassler_etal_2015_212,Cystoderma_amianthinum,Cystoderma amianthinum,spore_width,3.3
Bassler_etal_2015_213,Cystoderma_bucknallii,Cystolepiota bucknallii,spore_width,3
Bassler_etal_2015_214,Cystoderma_carcharias,Cystoderma carcharias,spore_width,3.5
Bassler_etal_2015_215,Cystoderma_cinnabarina,Cystoderma cinnabarina,spore_width,2.3
Bassler_etal_2015_216,Cystoderma_granulosa,Cystoderma granulosa,spore_width,2.5
Bassler_etal_2015_217,Cystoderma_hetieri,Cystolepiota hetieri,spore_width,2.5
Bassler_etal_2015_218,Cystoderma_jasonis,Cystoderma jasonis,spore_width,3.8
Bassler_etal_2015_219,Cystoderma_seminuda,Cystoderma seminuda,spore_width,2.3
Bassler_etal_2015_220,Delicatula_integrella,Delicatula integrella,spore_width,4.5
Bassler_etal_2015_221,Dendrocollybia_racemosa,Dendrocollybia racemosa,spore_width,2.3
Bassler_etal_2015_222,Echinoderma_aspera,Echinoderma aspera,spore_width,3
Bassler_etal_2015_223,Echinoderma_calcicola,Echinoderma calcicola,spore_width,3
Bassler_etal_2015_224,Echinoderma_carinii,Echinoderma carinii,spore_width,2.5
Bassler_etal_2015_225,Entoloma_albotomentosum,Entoloma albotomentosum,spore_width,7
Bassler_etal_2015_226,Entoloma_allochroum,Entoloma allochroum,spore_width,8.3
Bassler_etal_2015_227,Entoloma_alpicola,Entoloma alpicola,spore_width,8
